engine_size_l,cylinders,fuel_type,vehicle_class,distance_km,duration_minutes,avg_speed_kmh,max_speed_kmh,idle_time_minutes,route_type,load_weight_kg,traffic_level,weather,fuel_used_liters
2.2,4,diesel,Van,65.85,102.59,38.51,51.11,18.87,mixed,734.28,high,clear,7.742
2.5,4,diesel,Pickup,97.41,111.95,52.21,92.68,13.58,mixed,3.77,medium,hot,10.591
2.5,4,diesel,Pickup,244.92,199.0,73.85,128.75,12.04,highway,360.54,medium,hot,24.539
2.5,4,diesel,Pickup,30.17,50.56,35.8,48.28,12.03,urban,1037.23,low,clear,3.287
2.2,4,diesel,Van,415.37,430.12,57.94,95.53,34.72,highway,960.57,high,rain,51.406
1.5,4,petrol,Compact,118.91,123.32,57.86,101.68,10.37,mixed,208.56,low,rain,7.729
2.5,4,diesel,Pickup,26.26,128.45,12.26,21.81,38.58,urban,1760.19,high,clear,5.263
2.5,4,diesel,Pickup,45.21,128.67,21.08,27.06,26.77,urban,1996.29,medium,clear,7.43
3.0,4,diesel,Pickup,221.53,145.64,91.26,125.55,10.14,highway,1613.57,low,clear,24.557
3.5,6,petrol,SUV,17.7,38.16,27.84,38.45,6.21,urban,132.68,low,rain,2.889
5.7,8,diesel,Truck,14.35,36.66,23.49,37.25,7.92,urban,844.89,medium,clear,3.637
2.5,4,diesel,Pickup,59.82,35.34,101.55,134.14,9.85,highway,1667.61,low,clear,7.386
3.5,6,petrol,SUV,151.34,162.4,55.91,77.36,13.78,mixed,463.06,low,clear,18.861
2.2,4,diesel,Van,174.47,191.32,54.71,98.17,23.34,mixed,1958.06,medium,rain,18.304
2.0,4,petrol,Sedan,86.6,61.34,84.72,127.89,3.68,highway,259.64,medium,rain,8.345
2.8,4,diesel,SUV,13.42,30.13,26.74,42.98,6.2,urban,16.58,medium,rain,1.943
4.5,6,diesel,SUV,193.74,256.75,45.28,70.66,46.22,mixed,13.73,high,rain,32.9
2.4,4,diesel,Pickup,218.03,168.28,77.74,133.7,15.76,highway,110.62,medium,clear,20.643
4.5,6,diesel,SUV,33.5,109.57,18.35,22.91,22.11,urban,272.55,medium,clear,7.815
3.5,6,petrol,SUV,138.9,161.58,51.58,83.67,19.71,mixed,356.46,medium,clear,19.188
2.8,4,diesel,SUV,102.57,144.44,42.61,51.98,19.56,mixed,450.48,medium,clear,11.114
2.5,4,diesel,Pickup,193.87,203.25,57.23,79.46,18.05,mixed,1674.22,low,rain,19.374
4.5,6,diesel,SUV,18.64,37.1,30.14,47.8,5.76,urban,180.83,low,clear,2.567
2.0,4,petrol,Sedan,26.85,52.79,30.52,50.46,14.29,urban,295.48,low,rain,2.555
2.0,4,petrol,Sedan,141.58,157.04,54.09,77.48,18.94,mixed,492.1,medium,clear,12.567
5.7,8,diesel,Truck,67.02,72.1,55.77,89.47,5.72,highway,1334.94,high,hot,16.397
2.5,4,diesel,Pickup,111.74,154.82,43.3,65.71,18.62,mixed,1211.13,medium,clear,11.804
1.5,4,petrol,Compact,137.39,110.53,74.58,127.42,5.56,highway,446.82,medium,clear,8.989
2.4,4,diesel,Pickup,259.38,231.08,67.35,97.29,18.12,highway,1478.85,high,hot,29.578
2.4,4,diesel,Pickup,279.87,168.47,99.68,140.0,9.28,highway,281.52,low,clear,28.881
3.0,4,diesel,Pickup,67.39,155.85,25.94,36.57,28.2,mixed,1982.73,high,clear,12.795
2.8,4,diesel,SUV,9.24,16.08,34.48,48.62,4.21,urban,447.26,medium,hot,0.985
2.4,4,diesel,Pickup,33.79,33.87,59.85,87.52,3.97,mixed,332.74,low,clear,3.341
4.5,6,diesel,SUV,20.55,47.92,25.73,40.91,11.4,urban,84.5,medium,rain,4.528
3.5,6,petrol,SUV,123.5,156.46,47.36,62.8,21.58,mixed,323.32,medium,hot,17.436
4.5,6,diesel,SUV,104.93,103.38,60.9,82.13,9.49,mixed,295.56,low,hot,15.166
3.5,6,petrol,SUV,110.16,139.91,47.24,84.67,19.4,mixed,391.43,medium,clear,14.173
1.5,4,petrol,Compact,47.65,100.67,28.4,49.83,14.67,urban,321.2,low,rain,4.722
4.5,6,diesel,SUV,26.09,45.56,34.36,42.13,8.33,mixed,62.75,high,clear,4.27
1.5,4,petrol,Compact,41.72,107.31,23.33,34.32,25.18,urban,383.62,medium,clear,4.13
3.5,6,petrol,SUV,24.69,60.48,24.49,31.8,12.41,urban,205.07,medium,clear,4.221
3.5,6,petrol,SUV,377.03,400.34,56.51,96.64,30.98,highway,181.7,high,clear,59.52
1.5,4,petrol,Compact,15.92,38.44,24.84,36.59,7.56,urban,68.96,low,clear,1.441
2.5,4,diesel,Pickup,177.53,148.77,71.6,105.65,8.28,highway,738.08,medium,rain,18.537
2.8,4,diesel,SUV,98.69,128.23,46.18,80.44,18.49,mixed,366.29,medium,rain,12.094
2.8,4,diesel,SUV,6.74,12.55,32.24,55.06,7.08,urban,361.09,low,clear,0.771
2.2,4,diesel,Van,381.86,272.79,83.99,140.0,15.18,highway,1412.75,medium,clear,35.028
1.5,4,petrol,Compact,13.23,36.32,21.85,37.3,6.73,urban,189.04,low,clear,1.318
3.0,4,diesel,Pickup,130.56,265.12,29.55,46.93,48.1,mixed,1655.63,high,rain,22.195
3.0,4,diesel,Pickup,14.85,28.33,31.46,49.15,4.72,urban,921.1,low,clear,1.648
3.5,6,petrol,SUV,436.66,461.21,56.81,74.38,36.25,highway,342.19,high,clear,59.756
4.5,6,diesel,SUV,139.75,144.91,57.86,103.94,18.15,mixed,166.98,medium,clear,21.232
2.2,4,diesel,Van,110.77,82.01,81.04,134.71,5.29,highway,787.82,medium,hot,10.494
3.5,6,petrol,SUV,58.52,89.59,39.19,58.93,10.94,mixed,461.4,medium,clear,8.226
2.5,4,diesel,Pickup,57.73,44.98,77.0,135.8,2.95,highway,580.89,medium,rain,5.81
2.8,4,diesel,SUV,242.24,146.21,99.41,132.57,5.17,highway,143.08,low,rain,26.768
3.5,6,petrol,SUV,116.14,123.85,56.27,67.96,10.5,highway,429.6,high,clear,17.244
2.5,4,diesel,Pickup,66.38,71.15,55.98,73.45,9.21,mixed,604.65,low,clear,7.027
2.8,4,diesel,SUV,67.03,50.63,79.43,140.0,2.92,highway,447.79,medium,clear,6.647
2.2,4,diesel,Van,85.07,103.27,49.42,72.87,22.8,mixed,1217.89,medium,rain,9.684
3.0,4,diesel,Pickup,180.18,244.75,44.17,70.24,41.37,mixed,1459.02,medium,rain,22.397
3.5,6,petrol,SUV,146.03,159.36,54.98,66.47,13.57,mixed,218.64,low,hot,18.905
5.7,8,diesel,Truck,7.95,23.66,20.16,28.98,5.84,urban,903.68,medium,rain,2.301
2.0,4,petrol,Sedan,30.86,82.89,22.34,35.2,16.64,urban,47.11,medium,rain,3.682
3.0,4,diesel,Pickup,82.18,142.55,34.59,41.97,28.91,mixed,888.43,high,clear,11.853
2.4,4,diesel,Pickup,36.08,87.24,24.81,36.08,26.85,urban,1922.01,high,clear,5.917
3.5,6,petrol,SUV,25.1,50.64,29.74,39.31,10.24,urban,60.8,medium,clear,4.447
2.2,4,diesel,Van,94.84,104.43,54.49,89.09,12.91,mixed,316.33,medium,hot,8.637
2.5,4,diesel,Pickup,29.65,108.26,16.43,20.38,34.85,urban,1070.09,high,clear,5.848
5.7,8,diesel,Truck,157.18,171.61,54.95,71.22,14.33,highway,1717.97,high,rain,41.075
3.5,6,petrol,SUV,180.67,219.59,49.37,86.47,26.84,mixed,72.19,medium,rain,25.268
5.7,8,diesel,Truck,142.13,147.96,57.63,89.04,13.64,mixed,1446.52,low,clear,28.512
1.5,4,petrol,Compact,10.33,27.29,22.7,34.23,7.19,urban,137.83,medium,rain,1.207
3.5,6,petrol,SUV,406.73,453.83,53.77,73.58,36.55,highway,11.37,high,rain,59.972
2.2,4,diesel,Van,57.43,61.14,56.36,68.41,6.81,mixed,1371.69,low,clear,5.265
2.0,4,petrol,Sedan,29.88,64.03,28.0,35.36,18.66,urban,35.99,medium,hot,4.027
3.0,4,diesel,Pickup,26.37,68.98,22.94,40.57,21.61,urban,847.07,high,clear,5.16
2.8,4,diesel,SUV,130.47,178.27,43.91,67.33,32.25,mixed,369.13,high,clear,16.676
3.0,4,diesel,Pickup,33.82,67.13,30.23,44.05,16.0,urban,1559.92,low,rain,4.541
1.5,4,petrol,Compact,180.65,330.0,32.85,50.5,61.95,mixed,451.4,high,clear,15.038
2.8,4,diesel,SUV,362.56,230.1,94.54,140.0,15.44,highway,288.67,medium,clear,41.886
2.5,4,diesel,Pickup,29.56,57.44,30.88,50.73,12.57,urban,1520.05,medium,clear,3.565
2.5,4,diesel,Pickup,37.43,83.04,27.04,43.25,17.28,urban,977.26,medium,clear,5.066
2.4,4,diesel,Pickup,172.11,190.54,54.2,81.68,19.49,mixed,152.0,low,clear,14.514
1.5,4,petrol,Compact,106.5,158.95,40.2,59.0,29.87,mixed,110.8,high,rain,8.866
2.0,4,petrol,Sedan,259.63,187.42,83.12,137.92,11.35,highway,260.97,medium,rain,23.267
3.5,6,petrol,SUV,169.68,191.12,53.27,81.08,16.21,mixed,355.21,low,clear,20.486
5.7,8,diesel,Truck,29.21,77.25,22.69,32.36,16.61,urban,47.3,medium,hot,7.178
2.0,4,petrol,Sedan,72.56,76.18,57.15,88.02,6.84,mixed,6.35,low,clear,6.18
2.4,4,diesel,Pickup,23.39,70.1,20.02,32.41,14.48,urban,1405.45,medium,rain,3.437
2.0,4,petrol,Sedan,171.51,187.31,54.94,73.85,15.91,mixed,204.12,low,clear,14.377
3.0,4,diesel,Pickup,28.86,32.19,53.8,79.52,4.69,mixed,1434.05,medium,clear,3.231
1.5,4,petrol,Compact,193.8,205.87,56.48,100.91,27.22,mixed,126.11,medium,rain,14.507
3.5,6,petrol,SUV,187.67,200.21,56.24,70.7,21.75,mixed,78.68,low,rain,25.253
2.4,4,diesel,Pickup,153.55,221.12,41.66,54.55,40.13,mixed,155.88,high,clear,17.693
2.2,4,diesel,Van,28.23,79.1,21.41,28.32,23.89,urban,1823.52,high,clear,4.875
4.5,6,diesel,SUV,202.62,165.31,73.54,119.95,8.94,highway,382.73,medium,clear,29.604
3.5,6,petrol,SUV,15.58,46.29,20.2,32.22,8.9,urban,37.15,low,hot,2.86
2.2,4,diesel,Van,108.45,184.46,35.28,51.2,33.28,mixed,1169.56,high,clear,12.814
2.0,4,petrol,Sedan,409.89,480.71,51.16,85.69,36.32,highway,101.66,high,clear,44.535
2.0,4,petrol,Sedan,155.56,152.77,61.1,107.81,14.15,mixed,440.12,low,clear,13.397
2.0,4,petrol,Sedan,190.71,210.12,54.46,73.14,17.86,mixed,154.55,low,rain,16.968
2.0,4,petrol,Sedan,454.84,295.54,92.34,126.82,11.28,highway,118.62,low,rain,39.379
2.8,4,diesel,SUV,40.97,101.74,24.16,39.17,33.8,urban,346.73,high,clear,8.374
2.0,4,petrol,Sedan,42.48,78.72,32.38,45.51,11.16,urban,365.21,low,clear,3.447
1.5,4,petrol,Compact,37.11,99.57,22.36,33.38,13.98,urban,245.54,low,clear,3.295
5.7,8,diesel,Truck,169.8,194.82,52.29,88.69,16.93,mixed,649.76,low,clear,34.031
2.0,4,petrol,Sedan,222.24,155.86,85.56,140.0,6.68,highway,303.9,low,hot,18.65
3.5,6,petrol,SUV,291.43,304.92,57.35,96.65,22.89,highway,328.68,high,clear,44.427
1.5,4,petrol,Compact,84.19,85.45,59.11,104.32,9.23,mixed,266.69,low,clear,5.669
2.8,4,diesel,SUV,364.24,270.45,80.81,140.0,17.0,highway,21.68,medium,rain,41.345
4.5,6,diesel,SUV,27.41,29.74,55.3,69.7,7.35,mixed,66.19,low,hot,3.988
2.8,4,diesel,SUV,39.06,160.85,14.57,20.02,48.95,urban,156.36,high,rain,8.363
2.8,4,diesel,SUV,160.06,198.09,48.48,73.62,26.08,mixed,243.72,medium,clear,16.526
2.8,4,diesel,SUV,7.66,14.09,32.62,53.03,3.87,urban,277.2,low,clear,0.792
3.0,4,diesel,Pickup,19.56,31.56,37.19,66.24,6.33,urban,234.66,low,rain,2.18
3.5,6,petrol,SUV,7.09,21.8,19.5,29.25,5.22,urban,100.91,medium,rain,1.395
2.0,4,petrol,Sedan,21.92,35.17,37.4,58.82,6.9,urban,163.3,low,hot,1.979
3.0,4,diesel,Pickup,104.83,81.76,76.93,111.58,5.14,highway,1265.71,medium,rain,13.725
2.8,4,diesel,SUV,196.08,210.59,55.87,67.62,21.02,mixed,396.55,low,clear,18.634
2.5,4,diesel,Pickup,230.9,178.77,77.5,108.38,8.98,highway,682.5,medium,clear,22.13
2.0,4,petrol,Sedan,66.07,79.63,49.78,67.91,8.17,highway,64.64,high,hot,6.92
2.2,4,diesel,Van,117.62,139.19,50.7,72.62,18.58,mixed,1498.36,medium,hot,12.344
1.5,4,petrol,Compact,287.14,207.25,83.13,111.53,10.84,highway,181.5,medium,clear,20.858
2.4,4,diesel,Pickup,79.78,54.91,87.17,140.0,2.9,highway,22.79,medium,rain,8.001
2.2,4,diesel,Van,40.79,111.46,21.96,37.84,23.49,urban,1388.83,medium,rain,5.566
4.5,6,diesel,SUV,15.69,42.22,22.31,29.08,14.31,urban,121.76,medium,hot,3.195
1.5,4,petrol,Compact,276.61,281.73,58.91,99.16,27.7,highway,254.69,high,clear,22.736
2.0,4,petrol,Sedan,372.34,383.49,58.25,71.13,30.57,highway,406.18,high,rain,39.427
2.2,4,diesel,Van,162.68,225.71,43.24,61.21,27.54,mixed,418.05,medium,clear,15.54
3.0,4,diesel,Pickup,37.66,89.35,25.29,35.25,13.64,urban,1834.94,low,rain,5.774
2.8,4,diesel,SUV,178.56,190.96,56.1,77.11,16.67,mixed,267.13,low,hot,19.326
4.5,6,diesel,SUV,60.07,65.34,55.17,67.87,9.44,mixed,363.61,medium,hot,9.427
2.4,4,diesel,Pickup,38.67,103.85,22.34,27.7,15.12,urban,439.13,low,clear,5.257
2.4,4,diesel,Pickup,24.61,61.31,24.08,30.48,12.74,urban,258.64,medium,rain,3.415
2.5,4,diesel,Pickup,30.98,185.91,10.0,12.39,56.94,urban,198.24,high,rain,6.098
3.0,4,diesel,Pickup,136.49,144.65,56.61,73.02,17.33,mixed,1730.66,low,clear,15.964
4.5,6,diesel,SUV,350.86,217.19,96.93,134.72,7.69,highway,253.59,low,clear,44.742
4.5,6,diesel,SUV,148.54,183.6,48.54,65.98,24.54,mixed,364.1,medium,clear,22.864
1.5,4,petrol,Compact,139.76,103.06,81.36,136.09,6.07,highway,492.09,medium,clear,10.24
2.0,4,petrol,Sedan,43.81,104.0,25.28,32.6,23.36,urban,78.5,medium,rain,5.238
5.7,8,diesel,Truck,24.49,52.61,27.93,47.48,8.95,urban,1410.69,low,rain,6.389
3.5,6,petrol,SUV,250.01,177.5,84.51,123.6,10.52,highway,133.37,medium,rain,32.709
2.2,4,diesel,Van,80.24,53.23,90.44,111.47,5.27,highway,1975.74,medium,clear,8.289
2.8,4,diesel,SUV,16.23,40.64,23.96,34.57,8.08,urban,472.66,low,rain,2.376
5.7,8,diesel,Truck,182.48,135.23,80.96,123.18,8.92,highway,1075.19,medium,hot,40.519
5.7,8,diesel,Truck,28.38,51.02,33.38,44.36,9.32,urban,37.94,low,clear,5.563
1.5,4,petrol,Compact,78.41,169.4,27.77,46.82,32.25,mixed,28.52,high,clear,8.514
1.5,4,petrol,Compact,23.41,60.29,23.3,31.5,8.65,urban,167.48,low,rain,2.271
3.0,4,diesel,Pickup,89.47,169.59,31.65,40.7,32.57,mixed,953.8,high,hot,13.486
2.8,4,diesel,SUV,463.69,498.69,55.79,68.1,39.66,highway,392.01,high,rain,56.988
5.7,8,diesel,Truck,45.78,57.04,48.15,86.59,10.79,mixed,1241.54,medium,rain,9.225
2.2,4,diesel,Van,23.51,68.77,20.52,34.21,19.42,urban,293.35,medium,clear,3.206
3.0,4,diesel,Pickup,44.53,48.41,55.19,82.94,5.91,mixed,1486.96,low,clear,5.325
2.2,4,diesel,Van,323.38,273.06,71.06,104.29,16.34,highway,1254.16,medium,clear,30.004
4.5,6,diesel,SUV,397.55,249.53,95.59,140.0,8.88,highway,227.99,low,hot,59.411
2.4,4,diesel,Pickup,50.53,64.37,47.1,61.08,7.92,mixed,1392.27,medium,clear,5.677
3.5,6,petrol,SUV,305.27,192.39,95.2,118.97,8.09,highway,353.01,low,rain,40.242
2.2,4,diesel,Van,34.05,80.84,25.27,38.04,21.3,mixed,248.79,high,rain,5.233
5.7,8,diesel,Truck,52.04,73.06,42.74,59.4,15.07,mixed,233.09,high,clear,12.633
2.2,4,diesel,Van,288.83,279.82,61.93,111.26,26.8,highway,189.18,high,hot,29.418
5.7,8,diesel,Truck,9.01,19.35,27.93,46.94,4.3,urban,1403.86,medium,rain,2.304
2.8,4,diesel,SUV,138.65,164.37,50.61,69.47,20.4,mixed,323.23,medium,clear,14.935
3.0,4,diesel,Pickup,352.15,244.31,86.49,105.92,13.38,highway,1102.35,medium,hot,44.798
2.5,4,diesel,Pickup,115.99,118.87,58.54,93.97,14.74,mixed,1174.95,low,rain,13.985
1.5,4,petrol,Compact,113.35,146.69,46.36,74.04,28.62,mixed,326.86,high,rain,10.6
4.5,6,diesel,SUV,31.31,64.74,29.02,49.78,14.21,mixed,382.93,high,clear,7.189
2.0,4,petrol,Sedan,415.5,340.35,73.25,101.31,17.53,highway,156.2,medium,clear,34.779
2.5,4,diesel,Pickup,184.05,140.25,78.74,125.3,7.03,highway,881.95,medium,hot,19.8
2.5,4,diesel,Pickup,24.18,56.4,25.73,36.87,11.86,urban,857.2,medium,clear,3.639
2.8,4,diesel,SUV,9.79,28.39,20.68,33.26,9.03,urban,187.96,high,clear,1.894
3.5,6,petrol,SUV,49.8,137.02,21.81,30.13,41.12,urban,75.45,high,rain,10.975
3.5,6,petrol,SUV,55.91,55.11,60.87,83.91,5.33,mixed,478.89,low,hot,6.686
3.5,6,petrol,SUV,435.46,323.45,80.78,106.1,16.36,highway,177.49,medium,clear,54.076
3.0,4,diesel,Pickup,222.11,142.82,93.31,133.77,5.06,highway,541.4,low,clear,23.846
1.5,4,petrol,Compact,30.84,58.2,31.79,50.59,8.63,urban,35.25,low,clear,2.372
2.0,4,petrol,Sedan,13.32,23.46,34.07,47.17,4.91,urban,355.68,low,rain,1.295
2.0,4,petrol,Sedan,9.82,18.44,31.97,44.23,4.29,urban,103.88,medium,clear,0.92
3.0,4,diesel,Pickup,288.53,198.94,87.02,136.96,9.23,highway,807.63,low,rain,33.298
1.5,4,petrol,Compact,31.23,64.71,28.95,49.09,13.16,urban,433.81,medium,clear,2.916
3.5,6,petrol,SUV,310.44,253.25,73.55,106.53,18.25,highway,300.41,medium,clear,42.481
4.5,6,diesel,SUV,149.99,181.24,49.65,63.94,29.43,mixed,325.02,medium,clear,24.036
4.5,6,diesel,SUV,11.9,54.93,13.0,21.8,18.49,urban,83.65,high,clear,3.005
2.4,4,diesel,Pickup,49.82,163.68,18.26,24.38,53.37,urban,1639.54,high,rain,8.998
4.5,6,diesel,SUV,85.74,132.77,38.75,68.08,24.18,mixed,485.66,high,clear,15.117
1.5,4,petrol,Compact,29.04,69.93,24.92,30.81,17.26,urban,120.15,medium,clear,3.114
2.8,4,diesel,SUV,138.72,270.46,30.77,50.98,49.37,mixed,71.79,high,clear,17.436
3.5,6,petrol,SUV,34.34,48.12,42.82,52.46,6.51,mixed,291.37,medium,clear,4.427
2.2,4,diesel,Van,7.01,15.31,27.47,38.98,3.47,urban,1631.33,medium,hot,0.924
4.5,6,diesel,SUV,49.31,125.68,23.54,40.08,28.62,urban,381.68,medium,clear,10.018
5.7,8,diesel,Truck,188.33,188.47,59.96,86.07,16.98,mixed,1612.89,low,rain,36.478
2.4,4,diesel,Pickup,17.29,29.63,35.01,44.03,4.49,urban,579.64,low,clear,1.71
4.5,6,diesel,SUV,172.42,292.04,35.42,49.59,54.05,mixed,57.04,high,clear,28.651
3.0,4,diesel,Pickup,174.85,197.18,53.21,64.25,24.91,mixed,1032.99,medium,clear,21.06
2.0,4,petrol,Sedan,47.72,53.65,53.37,85.21,9.01,mixed,395.83,low,clear,4.446
2.0,4,petrol,Sedan,143.22,156.72,54.83,97.36,19.61,mixed,104.03,medium,clear,12.654
2.0,4,petrol,Sedan,7.1,11.18,38.11,68.21,1.9,urban,349.11,low,clear,0.621
4.5,6,diesel,SUV,20.98,74.54,16.89,26.19,24.56,urban,496.97,high,hot,5.618
3.0,4,diesel,Pickup,400.17,265.99,90.27,117.67,11.62,highway,1373.06,low,clear,46.14
5.7,8,diesel,Truck,180.07,198.82,54.34,94.23,18.98,mixed,528.63,low,clear,33.62
3.0,4,diesel,Pickup,90.73,90.93,59.87,77.97,12.6,mixed,311.28,low,clear,9.311
3.0,4,diesel,Pickup,105.34,141.38,44.7,68.0,17.11,mixed,936.39,medium,rain,12.954
1.5,4,petrol,Compact,29.7,108.93,16.36,21.39,33.4,urban,61.84,high,hot,3.963
2.8,4,diesel,SUV,83.06,107.21,46.49,78.1,13.82,mixed,306.63,medium,clear,9.042
4.5,6,diesel,SUV,246.09,153.05,96.48,140.0,6.17,highway,363.7,low,rain,36.704
1.5,4,petrol,Compact,76.29,90.17,50.76,88.55,14.35,mixed,324.82,medium,clear,6.011
4.5,6,diesel,SUV,99.61,128.05,46.67,72.47,15.78,mixed,194.89,medium,clear,14.926
3.0,4,diesel,Pickup,27.47,66.69,24.71,34.08,11.16,urban,358.54,low,clear,4.214
4.5,6,diesel,SUV,36.82,84.37,26.19,33.85,11.92,urban,292.61,low,rain,6.525
2.4,4,diesel,Pickup,338.83,229.64,88.53,130.5,9.2,highway,1716.73,low,clear,31.853
2.4,4,diesel,Pickup,46.3,82.58,33.64,54.6,16.91,urban,1760.19,medium,clear,4.97
5.7,8,diesel,Truck,33.89,203.32,10.0,13.72,62.11,urban,594.06,high,clear,11.201
1.5,4,petrol,Compact,169.54,169.93,59.86,80.85,15.79,mixed,314.77,low,rain,13.019
2.4,4,diesel,Pickup,132.18,318.77,24.88,39.12,58.23,mixed,906.98,high,rain,19.94
4.5,6,diesel,SUV,30.31,51.62,35.23,52.51,13.71,urban,205.12,medium,rain,4.873
3.0,4,diesel,Pickup,140.94,156.73,53.96,66.56,20.46,mixed,474.28,medium,clear,15.451
3.5,6,petrol,SUV,21.33,35.28,36.28,61.76,8.03,urban,176.42,medium,clear,3.16
4.5,6,diesel,SUV,423.22,308.75,82.25,104.82,15.79,highway,145.84,medium,clear,63.725
4.5,6,diesel,SUV,423.02,255.77,99.24,140.0,9.17,highway,275.54,low,rain,65.283
1.5,4,petrol,Compact,36.24,69.06,31.48,44.37,10.52,urban,334.77,low,clear,2.602
1.5,4,petrol,Compact,298.52,370.73,48.31,68.78,28.04,highway,32.92,high,rain,26.011
3.0,4,diesel,Pickup,39.29,55.92,42.16,67.26,14.61,mixed,883.44,high,hot,5.88
2.5,4,diesel,Pickup,5.77,14.57,23.76,39.08,3.53,urban,1509.91,medium,rain,0.911
2.0,4,petrol,Sedan,31.02,71.16,26.15,41.97,15.91,urban,287.68,medium,hot,4.074
4.5,6,diesel,SUV,67.93,81.74,49.86,72.53,9.94,mixed,354.01,medium,rain,10.846
2.8,4,diesel,SUV,32.39,174.97,11.11,14.18,52.86,urban,257.13,high,clear,6.097
3.5,6,petrol,SUV,55.17,54.43,60.82,88.78,8.99,mixed,400.8,medium,clear,7.563
5.7,8,diesel,Truck,165.96,263.32,37.82,45.61,55.01,mixed,381.81,high,rain,40.24
2.8,4,diesel,SUV,253.78,164.73,92.43,116.46,8.48,highway,428.64,low,clear,27.233
1.5,4,petrol,Compact,126.95,233.59,32.61,47.29,43.18,mixed,218.94,high,clear,10.528
4.5,6,diesel,SUV,285.11,261.0,65.54,99.02,20.39,highway,121.95,high,clear,45.223
2.4,4,diesel,Pickup,73.4,68.99,63.84,105.25,5.9,mixed,300.34,low,hot,6.451
3.0,4,diesel,Pickup,161.04,365.86,26.41,44.17,66.62,mixed,489.64,high,hot,29.661
1.5,4,petrol,Compact,168.05,177.49,56.81,71.73,15.62,mixed,237.76,low,clear,12.537
1.5,4,petrol,Compact,59.8,66.74,53.77,65.12,9.42,mixed,497.86,medium,clear,4.186
2.4,4,diesel,Pickup,55.9,120.93,27.74,38.31,24.08,mixed,368.84,high,rain,9.021
1.5,4,petrol,Compact,455.6,304.66,89.73,140.0,13.1,highway,67.66,low,rain,30.479
2.0,4,petrol,Sedan,31.25,34.23,54.77,67.67,11.47,mixed,126.22,medium,clear,3.264
2.4,4,diesel,Pickup,197.17,267.92,44.16,65.67,32.62,mixed,624.55,medium,clear,19.504
3.5,6,petrol,SUV,273.79,235.48,69.76,89.83,13.96,highway,396.24,medium,clear,35.677
2.2,4,diesel,Van,7.82,20.35,23.04,39.05,6.3,urban,1450.07,medium,hot,1.138
2.2,4,diesel,Van,93.29,117.0,47.84,85.51,15.39,mixed,1905.2,medium,clear,8.801
2.5,4,diesel,Pickup,9.42,21.07,26.82,41.98,12.4,urban,767.44,high,clear,1.773
5.7,8,diesel,Truck,20.55,52.44,23.52,40.68,15.1,urban,243.92,medium,hot,5.388
1.5,4,petrol,Compact,6.43,15.2,25.37,41.11,4.98,urban,74.24,medium,clear,0.678
5.7,8,diesel,Truck,49.71,70.9,42.07,55.77,16.67,mixed,1667.1,high,clear,10.532
2.8,4,diesel,SUV,41.16,94.52,26.12,43.4,14.43,urban,108.77,low,clear,5.304
3.5,6,petrol,SUV,457.06,332.62,82.45,116.67,18.87,highway,290.17,medium,clear,59.833
3.0,4,diesel,Pickup,89.55,63.42,84.72,111.75,4.58,highway,624.81,medium,clear,10.931
2.2,4,diesel,Van,98.19,106.34,55.4,69.94,11.08,mixed,1996.39,low,rain,9.125
2.0,4,petrol,Sedan,25.55,89.59,17.11,29.73,27.56,urban,310.99,high,hot,3.962
3.0,4,diesel,Pickup,28.86,55.59,31.15,49.84,10.41,mixed,68.3,high,clear,3.962
2.4,4,diesel,Pickup,151.47,186.56,48.71,78.31,27.46,mixed,502.85,medium,clear,15.641
3.5,6,petrol,SUV,47.15,127.86,22.13,39.12,27.43,urban,498.16,medium,rain,8.533
2.8,4,diesel,SUV,186.07,201.8,55.32,99.03,26.42,mixed,129.52,medium,hot,21.117
2.8,4,diesel,SUV,80.97,89.44,54.32,74.39,11.41,mixed,23.45,medium,clear,8.627
1.5,4,petrol,Compact,106.89,110.91,57.83,73.33,10.45,mixed,43.9,low,clear,7.065
1.5,4,petrol,Compact,115.37,78.1,88.63,140.0,3.25,highway,427.58,low,hot,8.387
2.8,4,diesel,SUV,308.71,195.92,94.54,140.0,7.39,highway,317.94,low,rain,32.762
2.4,4,diesel,Pickup,19.31,49.3,23.5,30.7,15.11,urban,1688.54,high,rain,3.96
3.0,4,diesel,Pickup,135.39,90.85,89.42,127.61,3.23,highway,1307.53,low,clear,15.792
2.2,4,diesel,Van,127.22,117.55,64.94,78.57,12.37,mixed,1196.99,low,hot,11.662
3.5,6,petrol,SUV,175.35,190.24,55.31,90.43,25.63,mixed,463.67,medium,rain,24.732
2.5,4,diesel,Pickup,35.94,104.88,20.56,35.04,24.94,urban,1102.5,medium,rain,5.932
5.7,8,diesel,Truck,44.27,91.1,29.16,41.57,18.42,mixed,579.67,high,rain,12.896
2.4,4,diesel,Pickup,168.37,177.72,56.84,95.17,22.54,mixed,5.51,medium,rain,18.505
3.5,6,petrol,SUV,39.86,71.6,33.41,50.03,13.4,mixed,226.38,high,clear,5.907
2.2,4,diesel,Van,101.6,108.01,56.44,101.42,12.99,mixed,1000.14,medium,clear,8.69
2.4,4,diesel,Pickup,66.46,68.37,58.32,78.84,9.06,mixed,581.22,medium,clear,7.02
2.2,4,diesel,Van,237.53,177.97,80.08,138.7,13.85,highway,1642.8,medium,rain,24.362
